IF_sens_l,IF_thresh_l,reliab_total,reliab_avg,reliab_min,d_end,π_end,Δμ_pc
46.5144798247553,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
50.47842251812341,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
54.780170594578784,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
59.44851167434448,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
64.51468664547063,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
70.01259873019619,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
75.97904036785103,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
82.45393943261438,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
89.48062643383894,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
97.1061244870633,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
105.38146399622259,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
114.36202415293195,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
124.10790353818399,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
134.68432230655196,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
146.16205864434843,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
158.61792242254668,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
172.13526921418944,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
186.80455811612384,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
202.723957108052,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
220.0,0.01,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.0,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.340878170264604,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.710805822269944,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.11225853956175,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.547922873783102,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.020714323279183,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.533796843830508,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.090604022081906,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.694862053361437,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
8.350614677658532,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.062250240634778,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.834531060761668,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
10.672625299112381,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
11.582141545082669,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
12.569166349491027,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
13.640304956232512,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
14.80272550506545,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
16.064207001339426,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
17.43319137368153,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
18.918839968014844,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
20.531094855971272,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
22.280745367979403,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
24.179500296271495,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
26.240066250997867,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
28.476232693813404,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
30.902964217987456,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
33.53650069258248,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
36.394465940873765,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
39.495985680294396,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
42.86181551316834,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
46.5144798247553,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
50.47842251812341,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
54.780170594578784,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
59.44851167434448,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
64.51468664547063,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
70.01259873019619,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
75.97904036785103,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
82.45393943261438,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
89.48062643383894,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
97.1061244870633,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
105.38146399622259,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
114.36202415293195,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
124.10790353818399,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
134.68432230655196,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
146.16205864434843,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
158.61792242254668,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
172.13526921418944,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
186.80455811612384,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
202.723957108052,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
220.0,0.02,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.0,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.340878170264604,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.710805822269944,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.11225853956175,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.547922873783102,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.020714323279183,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.533796843830508,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.090604022081906,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.694862053361437,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
8.350614677658532,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.062250240634778,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.834531060761668,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
10.672625299112381,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
11.582141545082669,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
12.569166349491027,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
13.640304956232512,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
14.80272550506545,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
16.064207001339426,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
17.43319137368153,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
18.918839968014844,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
20.531094855971272,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
22.280745367979403,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
24.179500296271495,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
26.240066250997867,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
28.476232693813404,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
30.902964217987456,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
33.53650069258248,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
36.394465940873765,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
39.495985680294396,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
42.86181551316834,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
46.5144798247553,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
50.47842251812341,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
54.780170594578784,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
59.44851167434448,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
64.51468664547063,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
70.01259873019619,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
75.97904036785103,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
82.45393943261438,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
89.48062643383894,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
97.1061244870633,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
105.38146399622259,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
114.36202415293195,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
124.10790353818399,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
134.68432230655196,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
146.16205864434843,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
158.61792242254668,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
172.13526921418944,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
186.80455811612384,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
202.723957108052,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
220.0,0.03,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.0,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.340878170264604,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.710805822269944,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.11225853956175,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.547922873783102,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.020714323279183,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.533796843830508,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.090604022081906,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.694862053361437,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
8.350614677658532,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.062250240634778,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.834531060761668,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
10.672625299112381,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
11.582141545082669,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
12.569166349491027,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
13.640304956232512,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
14.80272550506545,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
16.064207001339426,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
17.43319137368153,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
18.918839968014844,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
20.531094855971272,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
22.280745367979403,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
24.179500296271495,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
26.240066250997867,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
28.476232693813404,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
30.902964217987456,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
33.53650069258248,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
36.394465940873765,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
39.495985680294396,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
42.86181551316834,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
46.5144798247553,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
50.47842251812341,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
54.780170594578784,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
59.44851167434448,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
64.51468664547063,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
70.01259873019619,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
75.97904036785103,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
82.45393943261438,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
89.48062643383894,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
97.1061244870633,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
105.38146399622259,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
114.36202415293195,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
124.10790353818399,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
134.68432230655196,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
146.16205864434843,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
158.61792242254668,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
172.13526921418944,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
186.80455811612384,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
202.723957108052,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
220.0,0.04,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.0,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.340878170264604,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.710805822269944,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.11225853956175,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.547922873783102,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.020714323279183,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.533796843830508,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.090604022081906,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.694862053361437,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
8.350614677658532,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.062250240634778,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.834531060761668,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
10.672625299112381,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
11.582141545082669,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
12.569166349491027,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
13.640304956232512,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
14.80272550506545,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
16.064207001339426,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
17.43319137368153,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
18.918839968014844,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
20.531094855971272,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
22.280745367979403,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
24.179500296271495,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
26.240066250997867,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
28.476232693813404,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
30.902964217987456,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
33.53650069258248,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
36.394465940873765,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
39.495985680294396,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
42.86181551316834,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
46.5144798247553,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
50.47842251812341,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
54.780170594578784,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
59.44851167434448,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
64.51468664547063,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
70.01259873019619,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
75.97904036785103,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
82.45393943261438,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
89.48062643383894,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
97.1061244870633,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
105.38146399622259,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
114.36202415293195,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
124.10790353818399,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
134.68432230655196,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
146.16205864434843,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
158.61792242254668,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
172.13526921418944,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
186.80455811612384,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
202.723957108052,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
220.0,0.05,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.0,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.340878170264604,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
4.710805822269944,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.11225853956175,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
5.547922873783102,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.020714323279183,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
6.533796843830508,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.090604022081906,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
7.694862053361437,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
8.350614677658532,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.062250240634778,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
9.834531060761668,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
10.672625299112381,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
11.582141545082669,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
12.569166349491027,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
13.640304956232512,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
14.80272550506545,0.06,51.0,1.0,1.0,333.485669643225,395.52452587613004,-0.284
